fpr,tpr
0.44666666666666666,0.7752380952380953
0.44666666666666666,0.78
0.4533333333333333,0.78
0.4533333333333333,0.7866666666666666
0.46,0.7866666666666666
0.46,0.7885714285714286
0.4633333333333333,0.7885714285714286
0.4633333333333333,0.8066666666666666
0.4666666666666667,0.8066666666666666
0.4666666666666667,0.8114285714285714
0.47,0.8114285714285714
0.47,0.8152380952380952
0.47333333333333333,0.8152380952380952
0.47333333333333333,0.8171428571428572
0.4766666666666667,0.8171428571428572
0.4766666666666667,0.82
0.48,0.82
0.48,0.8247619047619048
0.48333333333333334,0.8247619047619048
0.48333333333333334,0.8285714285714286
0.4866666666666667,0.8285714285714286
0.4866666666666667,0.8314285714285714
0.49,0.8314285714285714
0.49,0.8466666666666667
0.49333333333333335,0.8466666666666667
0.49333333333333335,0.8523809523809524
0.49666666666666665,0.8523809523809524
0.49666666666666665,0.8590476190476191
0.5,0.8590476190476191
0.5,0.8657142857142858
0.5033333333333333,0.8657142857142858
0.5033333333333333,0.8676190476190476
0.5066666666666667,0.8676190476190476
0.5066666666666667,0.8771428571428571
0.51,0.8771428571428571
0.51,0.878095238095238
0.52,0.878095238095238
0.52,0.8819047619047619
0.5233333333333333,0.8819047619047619
0.5233333333333333,0.8828571428571429
0.53,0.8828571428571429
0.53,0.8847619047619047
0.5333333333333333,0.8847619047619047
0.5333333333333333,0.8866666666666667
0.5366666666666666,0.8866666666666667
0.5366666666666666,0.8885714285714286
0.5433333333333333,0.8885714285714286
0.5433333333333333,0.8933333333333333
0.5466666666666666,0.8933333333333333
0.5466666666666666,0.8942857142857142
0.55,0.8942857142857142
0.55,0.8971428571428571
0.5533333333333333,0.8971428571428571
0.5533333333333333,0.9
0.5566666666666666,0.9
0.5566666666666666,0.900952380952381
0.5633333333333334,0.900952380952381
0.5633333333333334,0.9038095238095238
0.5666666666666667,0.9038095238095238
0.5666666666666667,0.9152380952380952
0.57,0.9152380952380952
0.57,0.9161904761904762
0.5766666666666667,0.9161904761904762
0.5766666666666667,0.9171428571428571
0.5866666666666667,0.9171428571428571
0.5866666666666667,0.919047619047619
0.59,0.919047619047619
0.59,0.920952380952381
0.5933333333333334,0.920952380952381
0.5933333333333334,0.9257142857142857
0.6033333333333334,0.9257142857142857
0.6033333333333334,0.9276190476190476
0.6166666666666667,0.9276190476190476
0.6166666666666667,0.9295238095238095
0.6233333333333333,0.9295238095238095
0.6233333333333333,0.9371428571428572
0.63,0.9371428571428572
0.63,0.94
0.6533333333333333,0.94
0.6533333333333333,0.9428571428571428
0.6833333333333333,0.9428571428571428
0.6833333333333333,0.9447619047619048
0.6866666666666666,0.9447619047619048
0.6866666666666666,0.9466666666666667
0.6966666666666667,0.9466666666666667
0.6966666666666667,0.9476190476190476
0.7033333333333334,0.9476190476190476
0.7033333333333334,0.9533333333333334
0.7066666666666667,0.9533333333333334
0.7066666666666667,0.9542857142857143
0.71,0.9542857142857143
0.71,0.9571428571428572
0.7133333333333334,0.9571428571428572
0.7133333333333334,0.959047619047619
0.7166666666666667,0.959047619047619
0.7166666666666667,0.96
0.72,0.96
0.72,0.9619047619047619
0.7266666666666667,0.9619047619047619
0.7266666666666667,0.9638095238095238
0.73,0.9638095238095238
0.73,0.9676190476190476
0.7466666666666667,0.9676190476190476
0.7466666666666667,0.9695238095238096
0.75,0.9695238095238096
0.75,0.9714285714285714
0.7533333333333333,0.9714285714285714
0.7533333333333333,0.9723809523809523
0.7566666666666667,0.9723809523809523
0.7566666666666667,0.9742857142857143
0.77,0.9742857142857143
0.77,0.9752380952380952
0.7766666666666666,0.9752380952380952
0.7766666666666666,0.9771428571428571
0.7833333333333333,0.9771428571428571
0.7833333333333333,0.9780952380952381
0.7933333333333333,0.9780952380952381
0.7933333333333333,0.979047619047619
0.7966666666666666,0.979047619047619
0.7966666666666666,0.981904761904762
0.8,0.981904761904762
0.8,0.9828571428571429
0.8033333333333333,0.9828571428571429
0.8033333333333333,0.9838095238095238
0.81,0.9838095238095238
0.81,0.9866666666666667
0.8233333333333334,0.9866666666666667
0.8233333333333334,0.9876190476190476
0.8433333333333334,0.9876190476190476
0.8433333333333334,0.9885714285714285
0.8633333333333333,0.9885714285714285
0.8633333333333333,0.9895238095238095
0.8733333333333333,0.9895238095238095
0.8733333333333333,0.9904761904761905
0.8833333333333333,0.9904761904761905
0.8833333333333333,0.9914285714285714
0.8933333333333333,0.9914285714285714
0.8933333333333333,0.9923809523809524
0.9,0.9923809523809524
0.9,0.9933333333333333
0.9066666666666666,0.9933333333333333
0.9133333333333333,0.9933333333333333
0.9433333333333334,0.9933333333333333
0.9433333333333334,0.9942857142857143
0.9633333333333334,0.9942857142857143
0.9633333333333334,0.9952380952380953
0.9666666666666667,0.9952380952380953
0.9666666666666667,0.9961904761904762
0.97,0.9961904761904762
0.97,0.9980952380952381
0.9766666666666667,0.9980952380952381
0.9766666666666667,0.9990476190476191
0.9933333333333333,0.9990476190476191
0.9933333333333333,1.0
1.0,1.0
