Data.Base,Rate,Train.Clean,Test.Clean,Train.Poison,Test.Poison
ringnorm_subset_std,0.2,0.987125,0.9765,0.83025,0.969
ringnorm_subset_std,0.25,0.987125,0.9765,0.7925,0.9605
ringnorm_subset_std,0.3,0.987125,0.9765,0.753,0.9175000000000001
ringnorm_subset_std,0.35,0.987125,0.9765,0.707875,0.8654999999999999
ringnorm_subset_std,0.4,0.987125,0.9765,0.686875,0.8130000000000001
texture_subset_std,0.0,1.0,1.0,1.0,1.0
texture_subset_std,0.05,1.0,1.0,0.9570000000000001,0.998
texture_subset_std,0.1,1.0,1.0,0.9135,0.9949999999999999
texture_subset_std,0.15,1.0,1.0,0.8714999999999999,0.9890000000000001
texture_subset_std,0.2,1.0,1.0,0.82925,0.9789999999999999
texture_subset_std,0.25,1.0,1.0,0.787,0.97
texture_subset_std,0.3,1.0,1.0,0.7545,0.9550000000000001
